,CD_CVM,Date,Return,week_return,month_return,event,Year
1181,19348,2014-10-09,0.012589183663188733,0.07655857023950005,-0.05631196887594857,0,2014
1182,19348,2014-10-10,-0.04221673733456555,0.01112548721671956,-0.0876730323247142,0,2014
1183,19348,2014-10-13,0.07512065214783867,0.033992371676086534,-0.01099190462380553,0,2014
1184,19348,2014-10-14,0.00916834566870936,0.04152850067234012,0.03475616215542443,0,2014
1185,19348,2014-10-15,-0.045886979718643466,0.008774464426527667,-0.03619209771300964,0,2014
1186,19348,2014-10-16,-0.026837951280539157,-0.03065267051720019,-0.08850587446515121,0,2014
1187,19348,2014-10-17,0.028747105180602642,0.04031117199796816,-0.06411273076850167,0,2014
1188,19348,2014-10-20,-0.024828823526519467,-0.05963830367639016,-0.07711615470987337,0,2014
1189,19348,2014-10-21,-0.051587393244979095,-0.12039404259007865,-0.10462501542051536,0,2014
1190,19348,2014-10-22,-0.006491606852116904,-0.08099866972355199,-0.09751453797046791,0,2014
1191,19348,2014-10-23,-0.046350857141961736,-0.10051157558497469,-0.13902014162476906,0,2014
1192,19348,2014-10-24,0.02752463137177888,-0.10173404939379838,-0.11929022001373871,0,2014
1193,19348,2014-10-27,-0.02226715335861072,-0.0991723792258897,-0.10973094611240748,0,2014
1194,19348,2014-10-28,0.0446394445720792,-0.002945541408831348,-0.10624508944058042,0,2014
1195,19348,2014-10-29,-0.029334590274595382,-0.02578852483130974,-0.06298053692795846,0,2014
1196,19348,2014-10-30,0.07770331997205103,0.09826565228270295,0.0498447335747411,0,2014
1197,19348,2014-10-31,0.03181013695665821,0.10255115786758251,0.10829915894317446,0,2014
1198,19348,2014-11-03,-0.00354560245315892,0.12127270877303424,0.07192451092352756,0,2014
1199,19348,2014-11-04,0.01894508983208573,0.09557835403304073,0.06765325506739862,1,2014
1200,19348,2014-11-05,-0.011052848755940332,0.11386009555169596,0.00434663862298651,0,2014
1201,19348,2014-11-06,-0.03700030535630251,-0.0008435297766576015,-0.034285883405771746,0,2014
1202,19348,2014-11-07,0.016736766510328918,-0.015916900222987026,-0.004416173422611817,0,2014
1203,19348,2014-11-10,-0.002770063843780091,-0.015141361613608252,-0.019775420929580637,0,2014
1204,19348,2014-11-11,-0.0005550254253820949,-0.034641476871076035,0.02188629097960284,0,2014
1205,19348,2014-11-12,0.0074659006073928575,-0.01612272750774296,-0.04576846056084295,0,2014
1206,19348,2014-11-13,-0.03276232153448816,-0.011884743685928633,-0.08769912776404057,0,2014
1207,19348,2014-11-14,0.004827553834662068,-0.023793956361595273,-0.036984594210734925,0,2014
1208,19348,2014-11-17,-0.007392765721968169,-0.028416658239783423,-0.017539408652163944,0,2014
1209,19348,2014-11-18,0.028693929643295354,0.0008322968288938119,-0.017592584189471287,0,2014
1210,19348,2014-11-19,0.039423394343424775,0.03278979056492584,0.046659633680472865,0,2014
1211,19348,2014-11-21,0.06377178773177061,0.12932389983118464,0.16201881465722265,0,2014
1212,19348,2014-11-24,-0.020978894065555392,0.10351745193096719,0.14753152744378428,0,2014
1213,19348,2014-11-25,0.012690521317876648,0.12360073897081211,0.20657290590362282,0,2014
1214,19348,2014-11-26,-0.008357644419799151,0.08654916490771758,0.17069063011204474,0,2014
1215,19348,2014-11-27,-0.014860626481060648,0.032265144083232146,0.17809715698959483,0,2014
1216,19348,2014-11-28,-0.0010331251080343481,-0.03253976875657279,0.1324245873094812,0,2014
1217,19348,2014-12-01,-0.04789908203238076,-0.059459956723398134,0.11386009555169596,0,2014
1218,19348,2014-12-02,-0.00843892368352047,-0.08058940172479537,0.027717851896124253,0,2014
1219,19348,2014-12-03,0.008438923683520486,-0.06379283362147571,0.00434663862298651,0,2014
1220,19348,2014-12-04,-0.015021434153946465,-0.06395364129436153,-0.007129193077800888,0,2014
1221,19348,2014-12-05,0.018809318307940144,-0.044111197878386965,-0.007264964601946582,0,2014
1222,19348,2014-12-08,-0.03797927114937786,-0.034191386995384064,-0.034191386995384064,0,2014
1223,19348,2014-12-09,0.003919378870711593,-0.021833084441152017,0.006728297231629933,0,2014
1224,19348,2014-12-10,-0.015202910970066097,-0.04547491909473864,-0.02521138024876496,0,2014
1225,19348,2014-12-11,0.011283532099354534,-0.019169952841437698,-0.011157784305630376,0,2014
1226,19348,2014-12-12,-0.054768681797958484,-0.0927479529473363,-0.06537144067820681,0,2014
1227,19348,2014-12-15,-0.021564166486230947,-0.0763328482841894,-0.09440150777183064,0,2014
1228,19348,2014-12-16,-0.004855947283149682,-0.08510817443805065,-0.06649513352049216,0,2014
1229,19348,2014-12-17,0.0492682573320358,-0.02063700613594887,-0.022054430023118583,0,2014
1230,19348,2014-12-18,-0.007558244719995592,-0.03947878295529909,-0.02221990902114595,0,2014
1231,19348,2014-12-19,0.015347050452562943,0.03063694929522234,-0.03556678821187829,0,2014
1232,19348,2014-12-22,0.006872858568583096,0.059073974350036404,-0.06811732398671998,0,2014
1233,19348,2014-12-23,0.004555802880037996,0.0684857245132242,-0.12733330883845267,0,2014
1234,19348,2014-12-26,-0.014306287176812444,0.00491118000437603,-0.12066070194970975,0,2014
1235,19348,2014-12-29,0.0028776257281914455,0.015347050452562943,-0.13047359753939508,0,2014
1236,19348,2014-12-30,-0.005763713459524919,-0.005763713459524919,-0.12787966657912078,0,2014
1237,19348,2015-01-02,-0.022505677562722985,-0.035142249590830905,-0.13552471766078328,0,2015
1238,19348,2015-01-05,0.005012546652098901,-0.03468550581877013,-0.1294790459006499,0,2015
1239,19348,2015-01-06,0.01604700999225623,-0.004332208649701454,-0.06553295387601296,0,2015
1240,19348,2015-01-07,0.03554038325272298,0.028330548874829987,-0.021553646939769605,0,2015
1241,19348,2015-01-08,0.015521278744774939,0.04961554107912997,-0.014471291878515223,0,2015
